real,imag
-659.296,22.9472
570.348,-82.0832
-517.301,18.0018
295.974,-46.2706
-140.173,-44.9476
-139.671,36.4394
301.445,-137.006
-533.881,125.435
601.47,-209.938
-705.812,170.363
628.423,-217.677
-589.438,135.988
387.679,-141.576
-256.977,24.2527
4.56813,-5.6019
133.324,-120.462
-352.847,130.137
425.838,-229.609
-559.501,197.607
537.775,-245.022
-579.159,156.868
476.63,-151.07
-454.584,19.47
308.539,14.3019
-262.45,-154.564
109.218,176.175
-69.0085,-284.394
-69.2535,257.274
88.798,-305.049
-203.096,211.873
196.71,-194.499
-283.635,43.3406
248.589,19.4061
-305.829,-199.104
240.808,270.799
-269.148,-438.681
178.205,478.227
-185.728,-595.628
80.9698,569.848
-82.8914,-611.919
-19.082,506.778
7.0052,-472.212
-93.5389,300.206
63.5424,-215.229
-132.674,14.8336
88.3998,72.8401
-148.076,-249.139
99.6238,287.814
-159.538,-395.157
113.759,352.53
-176.122,-375.661
129.816,255.971
-186.446,-218.464
128.008,61.6628
-166.26,-14.3797
84.7461,-124.986
-97.9367,131.688
-7.19784,-214.688
12.633,158.668
-128.329,-182.477
134.191,79.4481
-239.451,-74.3738
224.731,-37.157
-301.299,32.0647
252.806,-119.962
-294.098,85.3108
212.466,-146.006
-226.015,93.7903
124.581,-151.308
-127.89,111.512
26.4145,-194.431
-39.5746,187.098
-43.2912,-301.519
4.57736,316.263
-57.2903,-436.207
-13.4434,435.653
-8.35588,-519.036
-89.1371,464.224
87.0292,-482.618
-194.629,361.152
191.228,-320.675
-285.328,156.176
256.685,-93.706
-315.678,-70.2507
245.309,111.935
-260.318,-240.235
148.701,238.528
-130.172,-322.986
-3.05342,282.849
28.4976,-337.576
-153.164,276.645
156.023,-316.988
-247.639,243.786
212.172,-269.356
-266.216,175.502
199.808,-173.672
-234.267,47.954
162.366,-15.0718
-205.652,-133.627
154.533,173.827
-225.984,-308.203
204.421,309.881
-300.461,-383.603
292.943,309.474
-388.683,-303.325
365.176,158.653
-430.582,-104.49
366.149,-55.3836
-385.485,86.9315
275.957,-188.131
-256.845,133.701
119.735,-136.194
-85.9881,-11.6961
-53.0981,79.3091
78.5719,-259.212
-202.98,312.416
211.692,-431.529
-321.027,386.394
318.702,-385.976
-421.439,221.222
415.351,-123.127
-513.965,-98.5388
499.434,200.841
-581.589,-371.434
540.186,374.926
-584.747,-415.496
497.171,280.376
-491.42,-198.371
355.44,-21.2089
-309.781,134.164
148.251,-325.399
-95.3344,355.681
-54.0208,-424.741
77.3507,315.279
-184.644,-251.967
160.466,40.785
-222.669,76.3163
163.065,-285.246
-204.779,346.504
141.923,-458.376
-196.511,401.121
158.363,-396.234
-242.865,246.08
232.178,-188.879
-334.511,35.1721
326.74,-21.3496
-414.72,-53.3564
376.364,-29.0407
-421.732,46.0269
335.263,-194.863
-334.567,237.442
211.167,-363.622
-187.908,337.496
58.7108,-360.248
-45.5885,214.171
-61.3336,-121.972
45.9273,-113.335
-124.747,253.022
87.6973,-485.656
-155.427,573.057
119.136,-712.925
-197.711,682.794
177.932,-699.459
-272.595,559.237
262.065,-493.942
-353.839,308.594
325.337,-236.242
-384.208,76.0661
311.232,-49.9883
-320.077,-56.4644
199.073,34.4425
-169.511,-108.124
25.9178,73.104
6.87381,-152.12
-134.164,134.164
134.363,-232.075
-218.791,224.228
173.464,-314.819
-217.4,277.761
142.902,-318.213
-172.648,216.488
99.3239,-188.358
-142.725,26.7797
90.0636,40.4774
-154.287,-211.7
115.856,255.558
-182.508,-372.874
132.156,340.609
-173.209,-372.111
87.356,258.722
-89.1434,-227.275
-32.4725,79.1358
56.0121,-45.8493
-187.297,-72.6102
202.37,51.7753
-307.789,-102.921
283.37,14.719
-341.72,-10.911
269.785,-110.371
-287.018,120.574
185.675,-222.043
-188.102,191.562
86.6799,-240.304
-101.337,155.384
20.238,-157.667
-58.3577,41.4598
-0.696525,-31.1151
-54.8429,-79.5905
7.29119,70.2832
-69.0947,-153.331
24.7763,115.004
-89.6987,-173.172
51.0225,117.22
-125.566,-165.189
100.176,103.916
-189.475,-147.123
176.645,76.98
-272.03,-103.731
255.037,8.54011
-333.842,-3.80977
288.126,-124.054
-329.114,155.203
242.015,-295.088
-245.162,316.839
131.098,-421.761
-124.182,382.992
20.2694,-406.506
-43.3701,274.386
-14.921,-204.549
-61.7732,-7.8982
55.3124,133.146
-172.024,-367.412
185.364,476.975
-296.644,-659.64
278.855,688.537
-337.701,-772.435
254.789,697.712
-247.168,-686.495
108.427,536.525
-65.9482,-477.625
-80.0338,310.615
100.548,-263.683
-199.249,131.991
155.889,-135.365
-186.08,59.5474
82.5085,-115.525
-72.2076,82.1081
-44.4461,-166.079
37.9678,144.979
-111.261,-226.904
43.2148,192.537
-48.5493,-253.994
-80.9255,195.945
119.027,-233.789
-266.216,154.432
293.829,-174.469
-405.546,81.2465
380.903,-91.4381
-435.014,-7.51445
359.655,-1.38398
-380.381,-93.9076
295.367,75.9325
-331.102,-156.718
280.96,119.635
-361.848,-178.622
354.77,120.016
-464.125,-161.424
461.04,92.909
-544.977,-135.047
488.414,79.311
-498.537,-145.544
360.676,122.146
-297.638,-223.833
110.102,232.603
-32.8293,-356.632
-127.522,372.52
137.694,-485.358
-200.102,471.764
96.7556,-540.17
-48.9016,473.417
-142.447,-487.996
240.394,375.181
-434.606,-358.662
487.038,234.271
-594.716,-226.695
534.204,128.978
-521.757,-159.772
354.261,104.06
-265.645,-172.051
64.5648,141.641
11.3343,-218.789
-158.354,180.853
151.456,-237.064
-204.719,171.126
112.595,-200.283
-106.592,116.109
-6.83158,-141.762
-8.10553,71.3528
-46.4176,-126.483
-53.3837,95.7962
92.2952,-192.568
-274.662,195.996
367.528,-310.853
-562.601,310.727
621.82,-399.087
-740.308,353.069
691.298,-384.063
-686.957,280.057
520.117,-264.089
-421.449,134.164
197.786,-119.509
-86.7945,18.9839
-105.854,-56.8614
151.402,21.9491
-258.958,-125.16
217.466,141.199
-253.21,-268.97
168.504,275.815
-196.71,-359.665
139.701,293.83
-223.125,-288.353
235.514,132.762
-386.244,-54.4952
447.867,-141.625
-617.2,217.973
660.068,-366.796
-773.664,355.664
731.197,-389.516
-742.822,254.078
597.833,-174.825
-522.599,-43.1972
319.792,159.855
-223.947,-362.766
39.3399,413.167
4.56813,-508.607
-114.139,427.15
74.0156,-387.186
-105.485,188.06
6.2445,-66.2478
-6.52504,-167.045
-92.5196,271.613
63.0033,-441.109
-111.16,447.711
19.8965,-502.625
-7.48044,397.55
-132.154,-361.716
172.632,200.242
-316.071,-148.976
336.676,11.9315
-441.178,-16.6137
411.209,-46.771
-462.099,-32.7231
383.541,29.1302
-396.938,-140.617
295.161,134.164
-299.658,-207.873
200.638,135.634
-215.13,-128.177
128.389,-24.5349
-153.17,95.1259
72.0814,-279.378
-97.3375,340.616
13.0553,-471.994
-34.458,441.482
-50.7295,-453.552
24.0936,292.456
-96.0375,-181.4
48.1718,-77.0967
-92.9429,244.881
15.6695,-510.144
-33.4208,632.573
-63.9273,-805.705
55.8071,801.317
-150.692,-830.006
128.623,683.066
-200.892,-590.21
152.055,358.66
-198.743,-228.574
130.642,10.6862
-168.287,58.6845
103.268,-179.32
-155.651,130.431
114.253,-129.952
-194.592,-24.8754
180.025,100.899
-280.714,-290.69
275.76,357.352
-372.942,-496.547
351.26,480.627
-420.669,-519.04
364.2,400.148
-396.952,-349.026
307.316,166.813
-315.052,-86.5704
211.765,-88.4506
-218.521,129.001
126.194,-240.61
-153.309,205.989
86.8894,-243.527
-140.979,147.344
98.2196,-143.797
-169.032,30.2856
133.688,-31.4581
-201.757,-61.2707
154.212,31.9447
-202.695,-98.4572
131.267,52.5804
-155.224,-116.523
62.3606,81.881
-71.3208,-166.128
-27.5419,152.548
14.1291,-248.597
-97.9332,228.223
60.078,-292.656
-112.595,214.663
40.2552,-200.328
-59.4982,33.0959
-40.2229,65.9373
38.103,-296.521
-141.269,422.117
127.044,-631.587
-202.696,684.652
147.944,-775.03
-174.637,675.832
68.8311,-601.048
-49.7066,347.92
-89.3815,-154.506
123.146,-162.086
-254.42,351.724
257.255,-595.416
-337.401,652.049
275.279,-721.395
-285.746,587.983
159.83,-480.01
-122.891,208.581
-25.3623,-22.2572
54.2572,-257.007
-163.247,381.002
125.722,-539.093
-149.746,503.26
20.7398,-488.363
39.5404,292.814
-232.423,-154.433
325.463,-112.515
-513.637,263.724
563.608,-488.343
-675.17,554.129
624.843,-668.256
-625.823,618.864
469.49,-632.071
-383.038,510.256
168.823,-486.892
-60.3473,364.114
-139.243,-368.336
201.083,289.853
-331.119,-341.286
312.336,300.188
-363.194,-370.055
277.751,324.577
-282.329,-369.094
174.527,284.071
-179.6,-284.775
90.0294,162.413
-123.173,-141.426
62.5489,18.6849
-117.314,-19.6983
65.1479,-62.2588
-112.804,9.01983
39.3575,-36.7298
-56.375,-63.2902
-49.8778,67.2535
59.7402,-179.454
-179.567,175.614
184.491,-263.198
-278.855,223.779
239.397,-271.875
-275.442,195.717
171.247,-214.744
-144.932,119.565
-10.6128,-129.361
70.1543,32.416
-236.258,-44.5756
282.289,-48.9713
-412.603,34.1525
405.089,-125.602
-470.53,107.124
394.121,-189.934
-393.79,154.262
260.839,-208.938
-217.667,134.164
58.141,-141.777
-5.35311,17.9653
-147.739,17.3373
180.157,-169.264
-301.842,210.523
295.135,-342.073
-373.459,336.992
322.628,-401.672
-359.439,319.16
272.886,-308.781
-282.616,167.15
179.938,-125.124
-186.004,-13.6554
92.5271,17.5276
-119.72,-88.8378
56.9137,7.9304
-120.595,6.86504
95.3739,-158.196
-192.584,213.019
191.972,-364.589
-301.052,377.9
297.442,-452.403
-388.638,366.592
354.42,-338.391
-406.335,166.331
329.474,-86.1123
-341.085,-91.7436
231.423,127.849
-221.531,-217.277
103.526,134.745
-98.1943,-95.5194
-4.49189,-103.032
-12.8028,224.701
-63.8964,-456.783
20.8314,556.228
-74.4694,-713.292
12.0494,697.176
-49.5331,-717.416
-27.4528,565.959
4.95497,-474.376
-98.8983,251.933
95.6417,-139.75
-209.678,-52.6741
224.119,93.0535
-348.827,-187.83
361.779,124.501
-468.371,-129.23
444.01,5.39085
-494.425,11.741
398.792,-117.954
-369.935,85.2449
196.654,-123.021
-102.51,20.2683
-113.624,-3.17906
220.613,-126.115
-416.055,134.543
470.249,-220.679
-587.273,159.505
548.121,-163.286
-570.151,23.5405
448.049,31.404
-410.943,-197.619
261.299,240.421
-230.624,-356.768
117.892,319.872
-145.822,-340.035
100.846,206.714
-191.627,-146.329
191.562,-38.5639
-299.667,113.684
284.834,-275.027
-347.54,293.217
263.839,-374.316
-245.766,302.129
83.2402,-296.564
-1.97575,153.584
-197.031,-101.71
281.489,-59.0544
-449.375,100.819
472.927,-228.15
-559.208,220.329
492.33,-290.109
-491.815,224.487
352.636,-242.359
-301.842,134.749
137.599,-122.491
-85.7312,-3.05668
-60.4498,21.626
82.1701,-142.642
-193.607,146.392
182.237,-242.554
-266.027,211.674
233.248,-264.26
-299.93,182.875
250.641,-181.679
-297.351,48.5729
221.721,-4.29247
-235.192,-156.376
121.9,206.774
-98.6057,-348.506
-43.3421,354.737
79.6405,-430.91
-212.91,357.904
216.039,-351.826
-293.234,205.546
223.685,-146.461
-221.931,-24.0296
79.9264,74.4495
-25.1373,-204.72
-139.905,190.063
181.743,-241.441
-297.946,147.558
261.663,-132.884
-282.761,-2.83351
150.415,28.6307
-91.474,-144.061
-90.0294,123.423
157.329,-176.522
-303.402,90.9555
296.184,-90.3238
-340.389,-26.1524
220.734,27.6932
-160.801,-113.783
-37.1462,58.552
136.52,-71.7461
-328.991,-58.7681
379.977,108.569
-490.854,-276.883
442.629,330.528
-455.22,-465.723
327.639,452.569
-293.883,-496.258
160.471,379.962
-160.944,-323.752
93.5199,124.957
-177.213,-14.7884
192.298,-202.974
-339.876,296.142
385.778,-465.225
-522.906,486.509
516.714,-571.467
-567.639,507.878
455.177,-517.399
-397.695,395.288
193.176,-367.216
-75.6402,228.939
-146.936,-203.675
237.918,82.7526
-394.395,-84.1218
391.36,-5.96835
-441.769,-26.273
337.674,-35.8173
-307.129,-19.8302
152.648,-24.3137
-106.431,-43.3655
-31.5748,4.92277
37.5201,-71.4329
-123.564,24.3965
79.0425,-74.6692
-127.586,4.34116
65.9616,-26.094
-119.791,-74.7144
82.1614,80.841
-170.323,-201.623
166.26,214.663
-275.898,-325.37
272.223,309.678
-356.551,-374.324
302.788,299.782
-318.701,-300.141
189.054,165.006
-134.832,-117.867
-46.1596,-43.7167
122.6,91.3535
-291.077,-226.776
320.521,225.504
-413.643,-297.37
350.29,228.918
-346.935,-242.036
197.579,134.164
-130.793,-134.847
-51.3787,44.3863
117.581,-89.674
-268.432,63.1373
279.874,-179.858
-362.862,218.576
304.675,-381.287
-326.518,436.675
223.131,-581.643
-219.366,585.811
109.584,-653.033
-114.849,564.793
23.5415,-539.714
-50.084,374.416
-22.9349,-300.398
-15.1079,122.66
-54.4389,-75.1405
19.7217,-41.0692
-96.37,1.59841
68.7818,-18.9335
-149.28,-116.007
120.373,176.268
-194.447,-359.597
156.003,432.56
-220.761,-592.125
176.898,609.639
-242.998,-691.373
208.264,620.787
-289.857,-617.004
273.089,475.037
-369.407,-422.586
357.772,259.193
-444.145,-212.716
404.378,78.8804
-444.838,-78.7381
345.801,-0.43937
-321.765,-53.752
163.696,21.0458
-97.5276,-108.383
-75.7462,92.6309
123.669,-180.517
-243.855,151.008
208.374,-214.628
-225.042,155.082
445.157,251.847
-470.566,-271.384
597.628,350.896
-600.603,-269.273
684.774,245.361
-629.425,-78.8481
647.476,6.39912
-527.007,161.108
489.272,-184.856
-328.748,261.527
270.111,-168.337
-107.887,123.538
63.7,72.6087
73.1915,-181.753
-87.3697,390.379
195.345,-456.327
-185.835,572.504
277.096,-512.222
-257.045,489.975
341.028,-302.663
-312.877,185.903
383.881,48.6986
-335.024,-159.905
376.862,340.436
-292.161,-362.226
295.582,437.192
-175.545,-358.533
152.747,357.205
-20.7083,-239.443
3.08932,240.741
106.546,-162.652
-87.6123,227.931
152.29,-220.134
-87.3832,342.621
112.711,-362.286
-21.4712,472.1
37.3647,-437.1
45.8297,457.454
-7.2608,-313.122
58.8616,224.028
12.7994,9.15082
11.8211,-148.879
74.4779,383.448
-48.605,-473.055
117.658,612.952
-61.9494,-578.211
94.8194,584.063
-4.39892,-426.905
11.8108,340.699
88.7097,-134.617
-72.9432,47.2866
147.312,116.1
-92.0113,-128.429
120.872,201.043
-23.1121,-125.013
21.4579,127.97
87.8723,-12.3581
-78.4842,10.3451
154.655,78.4195
-94.694,-30.9109
111.033,60.7835
7.84384,40.4417
-39.1498,-46.3517
185.771,156.987
-219.637,-143.365
342.715,209.126
-330.623,-134.107
393.025,134.029
-315.912,-1.55107
320.181,-36.5902
-201.93,180.597
189.249,-201.67
-81.2232,303.171
104.177,-263.797
-50.9536,297.078
138.199,-192.504
-147.274,173.015
283.463,-34.5725
-318.786,2.82965
452.759,127.289
-456.158,-134.164
531.992,228.63
-458.725,-195.117
450.052,249.526
-296.481,-179.545
223.304,202.299
-30.4754,-105.023
-50.7552,103.52
218.748,16.1878
-244.993,-38.5266
334.534,176.207
-268.487,-210.904
263.114,351.648
-110.832,-376.456
37.8603,491.855
155.946,-475.522
-240.241,536.403
414.67,-457.355
-451.882,454.609
557.46,-319.203
-512.064,274.905
530.33,-118.123
-401.923,74.6479
349.442,60.9853
-168.667,-68.5001
85.9274,161.493
101.878,-128.82
-169.837,192.318
324.641,-146.422
-346.563,214.633
448.353,-188.678
-416.447,285.443
469.121,-287.459
-397.098,401.779
421.289,-402.623
-333.213,492.18
352.819,-444.539
-269.21,466.843
298.952,-342.523
-227.412,290.82
267.694,-107.761
-202.539,23.2277
243.675,160.221
-173.916,-211.689
206.465,333.484
-126.728,-304.692
151.138,340.93
-68.3617,-235.471
97.4795,216.339
-28.6256,-85.092
80.7666,72.3604
-42.1661,23.8559
128.27,18.0625
-122.55,16.5889
234.996,79.8798
-243.73,-80.3172
354.319,183.866
-342.14,-160.396
412.277,212.242
-342.198,-118.063
341.637,92.9516
-194.898,70.0699
120.048,-142.591
89.7215,321.749
-207.993,-374.539
434.852,499.541
-539.738,-470.921
721.868,498.851
-753.393,-371.452
839.682,312.827
-761.901,-122.727
736.315,32.8075
-555.606,154.68
446.774,-210.684
-211.107,339.845
80.9683,-322.828
140.951,374.997
-225.063,-286.952
375.3,281.746
-371.69,-154.523
429.518,129.504
-340.397,-0.0154562
329.904,-13.6636
-197.304,123.171
172.223,-113.123
-53.932,199.117
68.1392,-168.298
-6.95905,237.274
86.8242,-192.951
-89.8302,250.954
223.08,-197.037
-261.294,245.989
407.068,-183.325
-433.938,224.232
546.584,-155.06
-523.368,191.927
575.671,-121.847
-489.375,161.045
483.134,-95.982
-348.943,141.77
309.777,-83.4645
-159.862,134.857
122.344,-80.122
10.1406,132.848
-17.3356,-77.7188
110.277,129.36
-72.6909,-73.6501
119.551,126.106
-38.2442,-72.7776
47.0046,128.377
63.9818,-77.1905
-74.2158,131.517
191.906,-73.1544
-195.803,112.563
294.462,-31.0592
-268.299,40.4903
328.97,74.4026
-261.342,-96.5822
282.523,235.075
-183.214,-266.628
185.903,395.302
-85.2747,-395.284
105.531,471.319
-40.1971,-401.864
109.255,399.218
-99.2954,-251.747
221.544,182.603
-253.346,9.75944
397.767,-94.5477
-426.629,269.477
541.336,-304.532
-516.534,402.873
560.8,-343.889
-459.358,342.741
433.12,-191.615
-279.311,117.323
228.341,79.1809
-82.5754,-166.46
72.0395,343.648
7.03443,-383.906
64.3158,494.552
-68.0967,-459.053
208.308,495.419
-253.929,-396.485
400.296,386.909
-413.816,-262.598
494.018,247.512
-417.729,-133.558
399.441,138.393
-232.924,-46.6696
148.608,69.286
47.6709,14.0999
-119.51,5.07753
262.343,92.8137
-248.145,-95.6441
286.407,217.329
-166.383,-238.948
115.029,367.825
63.8296,-379.891
-134.094,479.786
289.761,-443.85
-299.785,480.366
369.413,-372.184
-282.909,336.123
262.073,-164.418
-106.016,82.761
47.1279,109.608
110.813,-183.005
-137.182,337.974
235.698,-348.66
-187.228,423.173
208.593,-346.081
-92.8203,337.432
65.7494,-193.597
75.1478,144.534
-104.58,6.94639
229.982,-29.0884
-233.828,122.474
332.165,-63.6999
-314.866,65.6581
402.492,80.4984
-385.616,-147.262
481.689,331.146
-475.268,-396.72
576.473,538.533
-563.114,-525.798
640.932,563.898
-586.984,-437.584
610.326,370.085
-494.929,-163.379
459.057,54.3126
-296.332,147.668
233.113,-205.992
-67.8349,319.541
27.3239,-267.014
94.0343,267.084
-77.2128,-119.391
137.822,60.9377
-67.0209,96.4044
88.7529,-112.07
0.98344,180.414
22.2111,-76.261
49.5463,16.1887
0.900849,199.645
43.2446,-330.721
26.6282,558.821
12.5077,-634.921
45.473,743.976
20.6004,-651.945
1.22606,568.597
101.683,-290.689
-108.022,59.6877
222.37,300.513
-218.533,-530.756
300.593,802.329
-246.548,-865.423
268.65,913.729
-155.46,-729.518
130.063,543.122
10.1156,-172.046
-36.957,-125.365
152.921,515.432
-134.78,-738.093
193.93,972.582
-118.321,-984.054
130.476,984.882
-27.1378,-775.617
35.4751,600.362
48.2287,-282.584
-2.25702,77.0248
39.6208,195.686
50.2208,-295.917
-43.56,427.088
142.987,-377.762
-121.293,378.379
182.799,-238.506
-106.955,200.08
108.356,-73.1373
21.7236,89.7178
-57.69,-42.2246
200.283,141.354
-220.498,-159.039
320.858,290.591
-278.892,-300.664
307.022,386.652
-194.024,-323.926
162.697,326.725
-9.38352,-189.652
-39.6255,144.36
188.903,2.73889
-216.851,-16.3869
335.095,95.6635
-329.586,-18.8942
418.129,4.14609
-390.068,149.693
463.16,-206.617
-423.528,356.154
483.675,-359.57
-424.148,413.296
453.445,-294.026
-351.277,219.351
329.345,11.0814
-174.498,-159.237
108.382,411.391
71.378,-524.464
-133.958,689.674
276.501,-677.96
-268.643,701.038
314.378,-553.049
-196.007,467.395
134.164,-254.517
71.0377,155.941
-183.238,19.1485
391.777,-39.3104
-457.21,112.093
574.264,-26.0972
-516.804,8.38756
498.744,137.028
-315.812,-174.444
202.657,299.242
29.0603,-282.812
-136.431,333.537
308.721,-238.866
-312.993,222.994
355.759,-85.8271
-225.529,58.3832
150.675,59.291
61.8192,-42.3671
-171.609,101.684
368.083,-25.4692
-415.889,36.9057
516.744,66.7696
-452.395,-58.5267
443.128,143.117
-287.355,-100.725
217.33,146.806
-37.0224,-73.245
-22.5282,105.477
164.343,-41.2833
-168.105,106.394
248.685,-92.9516
-196.151,216.051
232.28,-254.231
-149.539,408.752
167.712,-447.003
-74.0596,564.276
81.8664,-528.757
27.2349,543.628
-42.8345,-391.034
182.287,291.973
-230.184,-47.219
395.876,-106.079
-454.801,356.437
608.332,-463.537
-627.349,621.078
713.731,-601.66
-644.562,617.679
633.017,-463.223
-470.801,371.469
386.418,-153.17
-184.641,51.2985
102.08,122.09
55.2269,-131.436
-56.8694,179.618
109.673,-51.12
-0.645105,-29.2535
-44.4739,256.696
221.686,-390.866
-293.32,618.583
450.746,-699.484
-459.86,828.564
523.187,-780.386
-423.342,769.159
382.086,-589.872
-200.299,475.19
113.755,-233.825
69.345,105.489
-113.773,101.578
219.445,-155.294
-165.143,260.748
167.989,-202.602
-23.9634,203.378
-35.6844,-63.142
206.291,15.4943
-254.641,134.266
380.785,-153.696
-361.646,244.571
410.654,-186.054
-318.719,194.03
311.293,-61.9327
-187.323,17.8078
175.205,136.697
-71.6569,-170.419
98.5759,283.985
-43.5289,-253.333
118.555,289.717
-102.522,-181.421
201.346,151.756
-191.075,1.10886
278.086,-47.6166
-241.495,187.83
292.258,-195.005
-214.372,275.99
222.966,-213.587
-104.905,225.37
76.7971,-104.359
74.0035,76.2982
-130.691,60.8092
305.238,-80.0099
-379.132,185.848
561.449,-157.081
-629.932,206.09
789.874,-120.304
-816.289,120.277
913.914,0.0411611
-860.22,-16.0483
865.724,132.603
-716.625,-126.692
634.048,207.077
-415.079,-156.195
290.153,188.907
-62.3475,-93.5179
-36.4952,89.7811
206.983,30.5798
-225.651,-46.0887
304.905,164.954
-234.572,-167.034
239.61,262.891
-119.535,-235.325
104.534,298.027
5.87791,-236.794
13.4531,267.945
46.8869,-179.411
27.2593,189.09
-15.5699,-85.9081
123.441,88.171
-125.488,15.3763
226.492,-7.18538
-204.721,99.8082
271.84,-77.437
-214.567,154.643
252.657,-117.679
-178.796,182.926
215.349,-137.892
-153.787,199.41
211.83,-154.49
-174.032,218.535
250.571,-176.397
-219.602,240.966
287.559,-194.725
-232.421,248.863
264.133,-185.289
-167.177,216.037
159.628,-125.304
-33.9863,128.607
14.4966,-14.3079
103.38,2.05959
-96.3349,116.429
173.608,-119.636
-119.429,215.92
151.881,-185.903
-63.5295,241.92
78.5788,-169.807
7.75112,187.508
27.4,-85.9106
25.7835,86.5751
47.8975,18.0614
-29.9478,-7.20766
127.676,91.3385
-117.113,-54.128
203.626,111.179
-165.202,-50.9394
212.606,92.4799
-131.506,-25.7276
140.996,68.9711
-33.962,-9.28621
34.1028,60.6819
64.6558,-5.48538
-41.3351,53.5784
107.893,15.2178
-51.1422,8.79177
91.0927,92.1957
-21.1657,-103.826
65.133,237.727
-16.5207,-272.968
95.4806,415.462
-88.8869,-440.584
208.509,553.404
-232.75,-531.642
366.475,585.657
-384.077,-500.616
490.062,495.289
-462.158,-362.839
511.239,328.287
-423.223,-188.277
417.483,168.005
-287.24,-61.0116
256.761,86.7079
-121.061,-31.2038
103.014,106.108
6.42255,-90.6355
9.87601,191.464
63.3759,-185.489
-14.6053,279.835
63.0399,-254.262
1.0644,320.43
41.2164,-263.334
21.8776,299.556
25.5755,-217.859
31.3295,236.915
20.8034,-145.758
34.3218,161.759
16.6098,-71.6256
41.6446,90.0777
5.9658,-1.54754
53.9768,19.3932
-5.08195,72.1261
60.3221,-58.6667
-3.90023,154.138
50.2723,-142.025
14.3797,234.306
26.3395,-213.278
40.022,290.81
3.33169,-250.259
56.7658,305.537
-5.21115,-242.647
57.446,278.235
-0.665219,-200.611
52.0413,227.881
0.544697,-148.725
59.4777,180.53
-18.1547,-110.367
89.3395,153.481
-56.0523,-94.7101
129.48,147.392
-90.9548,-95.0938
151.372,150.677
-93.2994,-98.0152
130.211,150.899
-48.115,-94.4923
64.1369,143.952
32.5384,-85.6299
-22.6633,135.513
116.325,-80.3493
-94.9839,136.095
170.624,-89.1057
-127.312,154.675
179.771,-118.291
-114.409,194.217
147.518,-166.76
-66.1833,248.855
86.6252,-223.383
4.54168,301.865
8.48154,-265.979
87.6557,326.528
-76.4288,-265.27
169.802,294.158
-149.518,-197.318
226.006,190.239
-180.313,-61.4595
223.596,31.22
-139.394,107.575
143.084,-131.495
-23.6998,246.341
2.53719,-229.763
126.128,291.134
-137.578,-213.851
236.87,214.46
-201.886,-83.8788
243.47,45.3003
-147.768,105.741
135.107,-144.323
-0.720326,276.427
-28.0305,-281.664
152.333,372.761
-145.549,-337.023
213.983,394.331
-139.79,-337.187
140.315,387.653
-9.0955,-336.92
-26.8328,402.492
167.714,-368.694
-184.956,445.333
282.259,-409.934
-238.934,468.033
269.637,-396.603
-165.711,404.802
152.729,-277.012
-29.8389,232.368
25.881,-65.9359
61.858,6.10956
-11.169,146.216
34.9295,-161.712
77.2474,244.041
-101.165,-173.491
238.433,166.968
-260.153,-19.4386
368.075,-38.6528
-338.145,202.414
380.668,-236.99
-282.236,339.548
263.948,-283.569
-121.458,279.518
81.722,-116.907
57.769,22.249
-72.2695,201.589
169.843,-319.638
-133.385,526.765
179.148,-592.097
-97.2669,719.977
109.126,-692.493
-7.25339,728
12.6614,-621.162
84.7112,599.41
-67.7279,-461.723
150.533,434.832
-119.299,-312.745
190.045,314.478
-149.169,-225.525
211.521,257.513
-161.551,-191.145
212.201,236.594
-146.843,-176.302
178.728,224.431
-93.1069,-168.185
106.415,225.619
-7.75889,-185.571
17.2157,264.704
73.5973,-247.487
-43.9578,344.133
103.851,-332.138
-36.3156,416.078
56.7081,-370.889
45.8635,402.836
-50.3659,-293.083
163.451,257.922
-162.067,-90.6684
253.432,19.5744
-217.512,152.777
266.405,-193.703
-185.903,302.351
193.817,-254.096
-80.58,261.377
66.8904,-115.893
55.9578,46.5367
-68.2575,141.475
181.019,-211.285
-177.38,356.891
270.95,-348.127
-246.591,392.028
318.464,-275.449
-270.905,223.29
316.917,-37.8003
-239.743,-46.0287
252.104,222.939
-138.36,-262.4
114.01,369.989
32.3213,-330.048
-80.006,363.959
235.38,-269.562
-273.97,276.743
400.464,-185.255
-391.617,220.127
456.381,-170.759
-378.368,248.781
374.999,-230.246
-238.584,316.57
193.956,-279.121
-38.1924,321.344
-2.66458,-223.06
134.164,200.851
-136.298,-49.5324
222.962,-0.780667
-183.264,146.315
239.276,-154.794
-185.789,227.91
246.991,-145.691
-215.824,126.697
311.026,30.9505
-317.55,-93.0932
445.157,251.847
-470.566,-271.384
597.628,350.896
-600.603,-269.273
684.774,245.361
-629.425,-78.8481
647.476,6.39912
-527.007,161.108
489.272,-184.856
-328.748,261.527
270.111,-168.337
-107.887,123.538
63.7,72.6087
73.1915,-181.753
-87.3697,390.379
195.345,-456.327
-185.835,572.504
277.096,-512.222
-257.045,489.975
341.028,-302.663
-312.877,185.903
383.881,48.6986
-335.024,-159.905
376.862,340.436
-292.161,-362.226
295.582,437.192
-175.545,-358.533
152.747,357.205
-20.7083,-239.443
3.08932,240.741
106.546,-162.652
-87.6123,227.931
152.29,-220.134
-87.3832,342.621
112.711,-362.286
-21.4712,472.1
37.3647,-437.1
45.8297,457.454
-7.2608,-313.122
58.8616,224.028
12.7994,9.15082
11.8211,-148.879
74.4779,383.448
-48.605,-473.055
